"covariateId","covariateName","analysisId","conceptId","CovariateCount","covariateValue","WithOutcome_CovariateCount","WithNoOutcome_CovariateCount","WithOutcome_CovariateMean","WithNoOutcome_CovariateMean","StandardizedMeanDiff"
31317252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  31317-Dysphagia",202,31317,NA,0,NA,NA,NA,NA,0.0008905201404035
31602151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  31602-Disorder of the larynx",101,31602,NA,0,NA,NA,NA,NA,0.0381254423503179
31602152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  31602-Disorder of the larynx",102,31602,NA,0,NA,NA,NA,NA,0.0237512877396719
31602153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  31602-Disorder of the larynx",103,31602,NA,0,NA,NA,NA,NA,-0.053567158400558
31602201,"Condition era record observed during anytime on or prior to cohort index:    31602-Disorder of the larynx",201,31602,NA,0,NA,NA,NA,NA,0.0513978795210869
31602251,"Condition era record observed during anytime on or prior to cohort index within condition group:  31602-Disorder of the larynx",201,31602,NA,0,NA,NA,NA,NA,0.0741834793680689
31602252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  31602-Disorder of the larynx",202,31602,NA,0,NA,NA,NA,NA,-0.0804228851753984
31610101,"Condition occurrence record observed during 365d on or prior to cohort index:  31610-Disorder of esophagus",101,31610,NA,0,NA,NA,NA,NA,0.0455542450773566
31610102,"Condition occurrence record observed during 30d on or prior to cohort index:  31610-Disorder of esophagus",102,31610,NA,0,NA,NA,NA,NA,0.129354555458154
31610151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  31610-Disorder of esophagus",101,31610,785,0,77,708,0.273049645390071,0.253581661891117,0.0442127982044071
31610152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  31610-Disorder of esophagus",102,31610,281,0,21,260,0.074468085106383,0.0931232091690544,-0.0673654874082351
31610153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  31610-Disorder of esophagus",103,31610,NA,0,NA,NA,NA,NA,0.0111660532520326
31610201,"Condition era record observed during anytime on or prior to cohort index:    31610-Disorder of esophagus",201,31610,NA,0,NA,NA,NA,NA,-0.0349609499998094
31610251,"Condition era record observed during anytime on or prior to cohort index within condition group:  31610-Disorder of esophagus",201,31610,1078,0,90,988,0.319148936170213,0.353868194842407,-0.0735271972198732
31610252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  31610-Disorder of esophagus",202,31610,247,0,17,230,0.0602836879432624,0.082378223495702,-0.0859242597974244
31821101,"Condition occurrence record observed during 365d on or prior to cohort index:  31821-Disorder of endocrine system",101,31821,NA,0,NA,NA,NA,NA,0.0840955488334275
31821151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  31821-Disorder of endocrine system",101,31821,NA,0,NA,NA,NA,NA,-0.0240616068257341
31821152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  31821-Disorder of endocrine system",102,31821,NA,0,NA,NA,NA,NA,0.0540271994234877
31821153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  31821-Disorder of endocrine system",103,31821,NA,0,NA,NA,NA,NA,0.124095212958639
31821201,"Condition era record observed during anytime on or prior to cohort index:    31821-Disorder of endocrine system",201,31821,NA,0,NA,NA,NA,NA,-0.100395187456904
31821251,"Condition era record observed during anytime on or prior to cohort index within condition group:  31821-Disorder of endocrine system",201,31821,NA,0,NA,NA,NA,NA,-0.100382718707674
31821252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  31821-Disorder of endocrine system",202,31821,NA,0,NA,NA,NA,NA,0.0439144563950282
31884201,"Condition era record observed during anytime on or prior to cohort index:    31884-Acquired diverticulum of esophagus",201,31884,NA,NA,NA,NA,NA,NA,0.151767977163496
31967101,"Condition occurrence record observed during 365d on or prior to cohort index:  31967-Nausea",101,31967,202,0,13,189,0.0460992907801418,0.0676934097421203,-0.0933223886054747
31967102,"Condition occurrence record observed during 30d on or prior to cohort index:  31967-Nausea",102,31967,NA,0,NA,NA,NA,NA,0.0503766388434255
31967103,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index:  31967-Nausea",103,31967,NA,0,NA,NA,NA,NA,0.0425720016114336
31967151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  31967-Nausea",101,31967,312,0,30,282,0.106382978723404,0.101002865329513,0.0176484011824248
31967152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  31967-Nausea",102,31967,124,0,12,112,0.0425531914893617,0.0401146131805158,0.0122506170566302
31967153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  31967-Nausea",103,31967,NA,0,NA,NA,NA,NA,-0.0530046581513299
31967201,"Condition era record observed during anytime on or prior to cohort index:    31967-Nausea",201,31967,372,0,25,347,0.0886524822695035,0.124283667621777,-0.115715416296102
31967202,"Condition era record observed concurrent (overlapping) with cohort index:    31967-Nausea",202,31967,NA,0,NA,NA,NA,NA,0.08769965145588
31967251,"Condition era record observed during anytime on or prior to cohort index within condition group:  31967-Nausea",201,31967,567,0,58,509,0.205673758865248,0.18230659025788,0.0591201758925517
31967252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  31967-Nausea",202,31967,113,0,11,102,0.0390070921985816,0.0365329512893983,0.0129783808699866
38003563,"Ethnicity = Hispanic or Latino",4,38003563,NA,-2.50459610821897,NA,NA,NA,NA,-0.494340965684312
38003564,"Ethnicity = Not Hispanic or Latino",4,38003564,2801,-5.77569225173103,54,2747,0.191489361702128,0.983882521489971,-2.71247540513977
72404151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  72404-Joint stiffness",101,72404,NA,0,NA,NA,NA,NA,-0.0847883990274221
72404201,"Condition era record observed during anytime on or prior to cohort index:    72404-Joint stiffness",201,72404,NA,0,NA,NA,NA,NA,0.0783750481950975
72404251,"Condition era record observed during anytime on or prior to cohort index within condition group:  72404-Joint stiffness",201,72404,NA,0,NA,NA,NA,NA,-0.0514424909519289
72405101,"Condition occurrence record observed during 365d on or prior to cohort index:  72405-Degenerative joint disease of shoulder region",101,72405,NA,0,NA,NA,NA,NA,-0.0691217225679301
72405102,"Condition occurrence record observed during 30d on or prior to cohort index:  72405-Degenerative joint disease of shoulder region",102,72405,NA,0,NA,NA,NA,NA,-0.103937600736967
72405151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  72405-Degenerative joint disease of shoulder region",101,72405,NA,0,NA,NA,NA,NA,0.0601118119028091
72405201,"Condition era record observed during anytime on or prior to cohort index:    72405-Degenerative joint disease of shoulder region",201,72405,127,0,10,117,0.0354609929078014,0.0419054441260745,-0.0334235068786395
72405202,"Condition era record observed concurrent (overlapping) with cohort index:    72405-Degenerative joint disease of shoulder region",202,72405,NA,0,NA,NA,NA,NA,0.0593464521668087
72405251,"Condition era record observed during anytime on or prior to cohort index within condition group:  72405-Degenerative joint disease of shoulder region",201,72405,NA,0,NA,NA,NA,NA,0.00688064887680665
72407101,"Condition occurrence record observed during 365d on or prior to cohort index:  72407-Effusion of joint of shoulder region",101,72407,NA,0,NA,NA,NA,NA,-0.0599006473198429
72407201,"Condition era record observed during anytime on or prior to cohort index:    72407-Effusion of joint of shoulder region",201,72407,NA,0,NA,NA,NA,NA,0.0774498330052141
72410151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  72410-Infection of bone",101,72410,NA,0,NA,NA,NA,NA,-0.103937600736967
72410152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  72410-Infection of bone",102,72410,NA,0,NA,NA,NA,NA,-0.0804228851753984
72410153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  72410-Infection of bone",103,72410,NA,0,NA,NA,NA,NA,-0.0847883990274221
72410251,"Condition era record observed during anytime on or prior to cohort index within condition group:  72410-Infection of bone",201,72410,NA,0,NA,NA,NA,NA,-0.166121111465867
72410252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  72410-Infection of bone",202,72410,NA,0,NA,NA,NA,NA,0.109037230993918
72418151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  72418-Scoliosis deformity of spine",101,72418,NA,0,NA,NA,NA,NA,-0.0103619070682993
72418152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  72418-Scoliosis deformity of spine",102,72418,NA,0,NA,NA,NA,NA,0.0237512877396719
72418251,"Condition era record observed during anytime on or prior to cohort index within condition group:  72418-Scoliosis deformity of spine",201,72418,90,0,10,80,0.0354609929078014,0.0286532951289398,0.0386539686631052
72418252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  72418-Scoliosis deformity of spine",202,72418,NA,0,NA,NA,NA,NA,0.0301333614989319
72457201,"Condition era record observed during anytime on or prior to cohort index:    72457-Closed fracture of sacrum AND/OR coccyx without spinal cord injury",201,72457,NA,0,NA,NA,NA,NA,-0.00925260574316127
72459101,"Condition occurrence record observed during 365d on or prior to cohort index:  72459-Closed fracture of two ribs",101,72459,NA,0,NA,NA,NA,NA,-0.0804228851753984
72459201,"Condition era record observed during anytime on or prior to cohort index:    72459-Closed fracture of two ribs",201,72459,NA,0,NA,NA,NA,NA,-0.100395187456904
72465101,"Condition occurrence record observed during 365d on or prior to cohort index:  72465-Closed fracture of one or more phalanges of hand",101,72465,NA,0,NA,NA,NA,NA,0.0513978795210869
72465201,"Condition era record observed during anytime on or prior to cohort index:    72465-Closed fracture of one or more phalanges of hand",201,72465,NA,0,NA,NA,NA,NA,-0.113919487373586
72469201,"Condition era record observed during anytime on or prior to cohort index:    72469-Closed dislocation of shoulder region",201,72469,NA,0,NA,NA,NA,NA,0.0425720016114336
72469251,"Condition era record observed during anytime on or prior to cohort index within condition group:  72469-Closed dislocation of shoulder region",201,72469,NA,0,NA,NA,NA,NA,0.00625484073293571
72576101,"Condition occurrence record observed during 365d on or prior to cohort index:  72576-Benign tumor of breast",101,72576,NA,0,NA,NA,NA,NA,0.109037230993918
72576201,"Condition era record observed during anytime on or prior to cohort index:    72576-Benign tumor of breast",201,72576,NA,0,NA,NA,NA,NA,-0.0275938051089137
72618101,"Condition occurrence record observed during 365d on or prior to cohort index:  72618-Disorder of skeletal muscle",101,72618,NA,0,NA,NA,NA,NA,-0.0889428099668772
72618151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  72618-Disorder of skeletal muscle",101,72618,NA,0,NA,NA,NA,NA,0.0490745411827538
72618152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  72618-Disorder of skeletal muscle",102,72618,NA,0,NA,NA,NA,NA,0.138343065366359
72618153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  72618-Disorder of skeletal muscle",103,72618,NA,0,NA,NA,NA,NA,-0.00925260574316127
72618201,"Condition era record observed during anytime on or prior to cohort index:    72618-Disorder of skeletal muscle",201,72618,NA,0,NA,NA,NA,NA,-0.0318395742606255
72618251,"Condition era record observed during anytime on or prior to cohort index within condition group:  72618-Disorder of skeletal muscle",201,72618,143,0,15,128,0.0531914893617021,0.0458452722063037,0.0338665485118988
72618252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  72618-Disorder of skeletal muscle",202,72618,NA,0,NA,NA,NA,NA,0.0883510995881832
72711201,"Condition era record observed during anytime on or prior to cohort index:    72711-Shoulder stiff",201,72711,NA,0,NA,NA,NA,NA,-0.113919487373586
72712151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  72712-Synovial cyst",101,72712,NA,0,NA,NA,NA,NA,0.0995435971142291
72712251,"Condition era record observed during anytime on or prior to cohort index within condition group:  72712-Synovial cyst",201,72712,NA,0,NA,NA,NA,NA,-0.142339355206215
72715101,"Condition occurrence record observed during 365d on or prior to cohort index:  72715-Exostosis",101,72715,NA,0,NA,NA,NA,NA,-0.0804228851753984
72715201,"Condition era record observed during anytime on or prior to cohort index:    72715-Exostosis",201,72715,NA,0,NA,NA,NA,NA,0.0125055498290012
72737101,"Condition occurrence record observed during 365d on or prior to cohort index:  72737-Microcalcifications of the breast",101,72737,NA,0,NA,NA,NA,NA,0.113942339718391
